Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
133,US-2019-100132,2019-12-14,2019-12-24,First Class,CG-10132,Customer 132,Consumer,United States,City 32,State 12,10132,South,FUR-TEC-1132,Technology,Copiers,Copiers 32,3702.86,10,0.06,966.98
134,US-2020-100133,2020-06-12,2020-06-18,Standard Class,CG-10133,Customer 133,Home Office,United States,City 33,State 13,10133,West,FUR-FUR-1133,Furniture,Bookcases,Bookcases 33,3932.83,8,0.41,602.74
135,US-2021-100134,2019-02-19,2019-02-23,First Class,CG-10134,Customer 134,Corporate,United States,City 34,State 14,10134,Central,FUR-OFF-1134,Office Supplies,Storage,Storage 34,1300.52,5,0.44,203.09
136,US-2022-100135,2019-10-17,2019-10-21,Standard Class,CG-10135,Customer 135,Consumer,United States,City 35,State 15,10135,Central,FUR-FUR-1135,Furniture,Furnishings,Furnishings 35,4153.95,1,0.35,676.63
137,US-2019-100136,2022-10-03,2022-10-06,First Class,CG-10136,Customer 136,Corporate,United States,City 36,State 16,10136,East,FUR-OFF-1136,Office Supplies,Art,Art 36,4277.1,6,0.45,704.93
138,US-2020-100137,2019-10-01,2019-10-05,First Class,CG-10137,Customer 137,Consumer,United States,City 37,State 17,10137,South,FUR-TEC-1137,Technology,Accessories,Accessories 37,1161.87,3,0.45,82.27
139,US-2021-100138,2022-07-02,2022-07-03,Standard Class,CG-10138,Customer 138,Corporate,United States,City 38,State 18,10138,Central,FUR-FUR-1138,Furniture,Bookcases,Bookcases 38,2536.22,3,0.39,374.23
140,US-2022-100139,2022-05-14,2022-05-23,Same Day,CG-10139,Customer 139,Corporate,United States,City 39,State 19,10139,Central,FUR-FUR-1139,Furniture,Chairs,Chairs 39,1517.96,6,0.4,139.97
141,US-2019-100140,2022-09-26,2022-09-27,First Class,CG-10140,Customer 140,Consumer,United States,City 40,State 0,10140,West,FUR-TEC-1140,Technology,Copiers,Copiers 40,4755.89,6,0.44,407.19
142,US-2020-100141,2022-04-12,2022-04-14,First Class,CG-10141,Customer 141,Corporate,United States,City 41,State 1,10141,West,FUR-FUR-1141,Furniture,Furnishings,Furnishings 41,2062.24,2,0.09,307.35
143,US-2021-100142,2020-08-23,2020-08-30,Same Day,CG-10142,Customer 142,Consumer,United States,City 42,State 2,10142,West,FUR-OFF-1142,Office Supplies,Storage,Storage 42,284.23,3,0.42,39.78
144,US-2022-100143,2021-07-09,2021-07-13,Same Day,CG-10143,Customer 143,Consumer,United States,City 43,State 3,10143,East,FUR-OFF-1143,Office Supplies,Storage,Storage 43,2996.25,9,0.08,466.37
145,US-2019-100144,2022-05-29,2022-06-01,Standard Class,CG-10144,Customer 144,Consumer,United States,City 44,State 4,10144,West,FUR-TEC-1144,Technology,Phones,Phones 44,2740.7,8,0.02,569.06
146,US-2020-100145,2021-11-11,2021-11-21,Same Day,CG-10145,Customer 145,Corporate,United States,City 45,State 5,10145,East,FUR-FUR-1145,Furniture,Tables,Tables 45,3655.89,9,0.4,418.1
147,US-2021-100146,2022-05-29,2022-05-30,Same Day,CG-10146,Customer 146,Consumer,United States,City 46,State 6,10146,West,FUR-TEC-1146,Technology,Copiers,Copiers 46,1976.35,6,0.25,398.13
148,US-2022-100147,2019-10-20,2019-10-21,Same Day,CG-10147,Customer 147,Corporate,United States,City 47,State 7,10147,West,FUR-FUR-1147,Furniture,Chairs,Chairs 47,4412.7,6,0.49,647.56
149,US-2019-100148,2019-07-31,2019-08-10,First Class,CG-10148,Customer 148,Consumer,United States,City 48,State 8,10148,East,FUR-TEC-1148,Technology,Machines,Machines 48,1337.46,1,0.02,241.6
150,US-2020-100149,2020-02-14,2020-02-22,First Class,CG-10149,Customer 149,Consumer,United States,City 49,State 9,10149,East,FUR-OFF-1149,Office Supplies,Storage,Storage 49,1621.18,7,0.48,113.01
151,US-2021-100150,2022-06-27,2022-07-04,Same Day,CG-10150,Customer 150,Corporate,United States,City 0,State 10,10150,Central,FUR-TEC-1150,Technology,Phones,Phones 50,1201.36,3,0.46,171.56
152,US-2022-100151,2020-10-11,2020-10-18,First Class,CG-10151,Customer 151,Corporate,United States,City 1,State 11,10151,East,FUR-OFF-1151,Office Supplies,Art,Art 51,3123.67,6,0.44,485.66
153,US-2019-100152,2021-12-11,2021-12-16,Second Class,CG-10152,Customer 152,Corporate,United States,City 2,State 12,10152,Central,FUR-TEC-1152,Technology,Copiers,Copiers 52,1284.98,10,0.4,105.82
154,US-2020-100153,2020-03-20,2020-03-22,Second Class,CG-10153,Customer 153,Corporate,United States,City 3,State 13,10153,South,FUR-FUR-1153,Furniture,Chairs,Chairs 53,2016.81,5,0.24,297.9
155,US-2021-100154,2021-10-30,2021-11-05,First Class,CG-10154,Customer 154,Home Office,United States,City 4,State 14,10154,East,FUR-OFF-1154,Office Supplies,Art,Art 54,1706.64,3,0.18,152.12
156,US-2022-100155,2020-09-08,2020-09-13,First Class,CG-10155,Customer 155,Corporate,United States,City 5,State 15,10155,South,FUR-FUR-1155,Furniture,Tables,Tables 55,4385.74,2,0.1,1079.29
157,US-2019-100156,2020-04-13,2020-04-15,Standard Class,CG-10156,Customer 156,Consumer,United States,City 6,State 16,10156,Central,FUR-TEC-1156,Technology,Accessories,Accessories 56,3352.6,6,0.18,365.46
158,US-2020-100157,2022-12-06,2022-12-08,First Class,CG-10157,Customer 157,Home Office,United States,City 7,State 17,10157,East,FUR-TEC-1157,Technology,Machines,Machines 57,898.54,4,0.21,130.76
159,US-2021-100158,2022-02-05,2022-02-15,Same Day,CG-10158,Customer 158,Consumer,United States,City 8,State 18,10158,Central,FUR-FUR-1158,Furniture,Furnishings,Furnishings 58,861.9,6,0.3,80.42
160,US-2022-100159,2021-07-01,2021-07-05,First Class,CG-10159,Customer 159,Home Office,United States,City 9,State 19,10159,Central,FUR-FUR-1159,Furniture,Chairs,Chairs 59,1641.3,5,0.2,160.1
161,US-2019-100160,2019-09-07,2019-09-16,First Class,CG-10160,Customer 160,Home Office,United States,City 10,State 0,10160,West,FUR-OFF-1160,Office Supplies,Appliances,Appliances 60,1768.51,3,0.03,428.79
162,US-2020-100161,2020-07-31,2020-08-09,First Class,CG-10161,Customer 161,Consumer,United States,City 11,State 1,10161,Central,FUR-OFF-1161,Office Supplies,Art,Art 61,4809.2,8,0.26,385.69
163,US-2021-100162,2021-09-12,2021-09-22,Second Class,CG-10162,Customer 162,Consumer,United States,City 12,State 2,10162,Central,FUR-OFF-1162,Office Supplies,Storage,Storage 62,82.03,8,0.45,4.93
164,US-2022-100163,2019-06-22,2019-06-26,Standard Class,CG-10163,Customer 163,Corporate,United States,City 13,State 3,10163,Central,FUR-OFF-1163,Office Supplies,Art,Art 63,15.22,4,0.47,1.47
165,US-2019-100164,2022-07-12,2022-07-15,Standard Class,CG-10164,Customer 164,Corporate,United States,City 14,State 4,10164,East,FUR-OFF-1164,Office Supplies,Storage,Storage 64,3868.77,2,0.07,674.37
166,US-2020-100165,2019-08-11,2019-08-16,Same Day,CG-10165,Customer 165,Corporate,United States,City 15,State 5,10165,East,FUR-TEC-1165,Technology,Machines,Machines 65,3948.78,3,0.42,383.62
167,US-2021-100166,2022-11-19,2022-11-29,First Class,CG-10166,Customer 166,Home Office,United States,City 16,State 6,10166,East,FUR-FUR-1166,Furniture,Chairs,Chairs 66,4879.34,2,0.21,680.41
168,US-2022-100167,2020-05-19,2020-05-21,First Class,CG-10167,Customer 167,Consumer,United States,City 17,State 7,10167,West,FUR-OFF-1167,Office Supplies,Binders,Binders 67,2088.43,6,0.06,265.68
169,US-2019-100168,2020-03-27,2020-03-31,Same Day,CG-10168,Customer 168,Home Office,United States,City 18,State 8,10168,Central,FUR-OFF-1168,Office Supplies,Binders,Binders 68,1649.63,2,0.27,125.8
170,US-2020-100169,2021-04-05,2021-04-10,First Class,CG-10169,Customer 169,Consumer,United States,City 19,State 9,10169,West,FUR-FUR-1169,Furniture,Bookcases,Bookcases 69,3253.06,8,0.25,413.36
171,US-2021-100170,2019-04-17,2019-04-24,Second Class,CG-10170,Customer 170,Corporate,United States,City 20,State 10,10170,West,FUR-OFF-1170,Office Supplies,Storage,Storage 70,3951.32,2,0.28,849.16
172,US-2022-100171,2020-03-23,2020-03-24,Same Day,CG-10171,Customer 171,Consumer,United States,City 21,State 11,10171,Central,FUR-FUR-1171,Furniture,Furnishings,Furnishings 71,1145.49,3,0.37,90.18
173,US-2019-100172,2020-11-16,2020-11-21,Same Day,CG-10172,Customer 172,Corporate,United States,City 22,State 12,10172,South,FUR-FUR-1172,Furniture,Furnishings,Furnishings 72,766.06,6,0.5,79.79
174,US-2020-100173,2021-07-16,2021-07-22,Same Day,CG-10173,Customer 173,Home Office,United States,City 23,State 13,10173,Central,FUR-FUR-1173,Furniture,Furnishings,Furnishings 73,1225.35,9,0.29,163.17
175,US-2021-100174,2020-05-27,2020-06-04,Same Day,CG-10174,Customer 174,Home Office,United States,City 24,State 14,10174,Central,FUR-TEC-1174,Technology,Phones,Phones 74,285.0,1,0.04,33.95
176,US-2022-100175,2022-06-23,2022-06-28,Second Class,CG-10175,Customer 175,Consumer,United States,City 25,State 15,10175,West,FUR-OFF-1175,Office Supplies,Binders,Binders 75,343.08,7,0.46,52.34
177,US-2019-100176,2020-07-17,2020-07-22,First Class,CG-10176,Customer 176,Corporate,United States,City 26,State 16,10176,East,FUR-TEC-1176,Technology,Phones,Phones 76,1429.12,2,0.1,265.64
178,US-2020-100177,2019-06-07,2019-06-09,Same Day,CG-10177,Customer 177,Consumer,United States,City 27,State 17,10177,Central,FUR-TEC-1177,Technology,Copiers,Copiers 77,981.15,6,0.25,102.77
179,US-2021-100178,2022-10-15,2022-10-21,Same Day,CG-10178,Customer 178,Home Office,United States,City 28,State 18,10178,Central,FUR-OFF-1178,Office Supplies,Art,Art 78,3173.9,7,0.11,714.2
180,US-2022-100179,2019-11-20,2019-11-26,Standard Class,CG-10179,Customer 179,Home Office,United States,City 29,State 19,10179,East,FUR-FUR-1179,Furniture,Tables,Tables 79,923.95,9,0.27,138.64
181,US-2019-100180,2022-12-22,2022-12-26,First Class,CG-10180,Customer 180,Consumer,United States,City 30,State 0,10180,West,FUR-TEC-1180,Technology,Copiers,Copiers 80,1921.63,4,0.24,150.54
182,US-2020-100181,2021-08-30,2021-09-08,Second Class,CG-10181,Customer 181,Home Office,United States,City 31,State 1,10181,South,FUR-TEC-1181,Technology,Accessories,Accessories 81,60.36,8,0.35,5.03
183,US-2021-100182,2019-08-11,2019-08-18,Same Day,CG-10182,Customer 182,Home Office,United States,City 32,State 2,10182,West,FUR-OFF-1182,Office Supplies,Storage,Storage 82,3671.88,6,0.18,657.64
184,US-2022-100183,2020-10-26,2020-10-28,Second Class,CG-10183,Customer 183,Corporate,United States,City 33,State 3,10183,Central,FUR-FUR-1183,Furniture,Chairs,Chairs 83,3227.66,3,0.27,464.7
185,US-2019-100184,2020-05-16,2020-05-19,Same Day,CG-10184,Customer 184,Corporate,United States,City 34,State 4,10184,West,FUR-TEC-1184,Technology,Copiers,Copiers 84,426.28,3,0.41,39.93
186,US-2020-100185,2021-08-25,2021-08-26,First Class,CG-10185,Customer 185,Corporate,United States,City 35,State 5,10185,West,FUR-TEC-1185,Technology,Accessories,Accessories 85,1503.32,4,0.01,280.12
187,US-2021-100186,2022-11-15,2022-11-16,Standard Class,CG-10186,Customer 186,Corporate,United States,City 36,State 6,10186,West,FUR-OFF-1186,Office Supplies,Binders,Binders 86,4310.95,2,0.44,693.99
188,US-2022-100187,2022-04-30,2022-05-04,First Class,CG-10187,Customer 187,Home Office,United States,City 37,State 7,10187,Central,FUR-TEC-1187,Technology,Machines,Machines 87,3403.03,5,0.3,395.81
189,US-2019-100188,2021-05-30,2021-06-08,Same Day,CG-10188,Customer 188,Corporate,United States,City 38,State 8,10188,South,FUR-OFF-1188,Office Supplies,Binders,Binders 88,3729.79,10,0.02,598.25
190,US-2020-100189,2021-06-08,2021-06-11,Same Day,CG-10189,Customer 189,Corporate,United States,City 39,State 9,10189,South,FUR-OFF-1189,Office Supplies,Appliances,Appliances 89,4700.09,6,0.1,949.6
191,US-2021-100190,2022-12-27,2022-12-28,First Class,CG-10190,Customer 190,Corporate,United States,City 40,State 10,10190,Central,FUR-OFF-1190,Office Supplies,Binders,Binders 90,315.38,5,0.1,55.8
192,US-2022-100191,2019-08-24,2019-08-27,Standard Class,CG-10191,Customer 191,Corporate,United States,City 41,State 11,10191,West,FUR-FUR-1191,Furniture,Tables,Tables 91,1073.85,5,0.15,273.75
193,US-2019-100192,2021-06-15,2021-06-23,Second Class,CG-10192,Customer 192,Home Office,United States,City 42,State 12,10192,South,FUR-OFF-1192,Office Supplies,Binders,Binders 92,3142.43,9,0.24,443.2
194,US-2020-100193,2021-12-10,2021-12-11,Second Class,CG-10193,Customer 193,Consumer,United States,City 43,State 13,10193,South,FUR-OFF-1193,Office Supplies,Binders,Binders 93,4351.2,5,0.23,894.32
195,US-2021-100194,2021-06-16,2021-06-25,First Class,CG-10194,Customer 194,Consumer,United States,City 44,State 14,10194,South,FUR-FUR-1194,Furniture,Chairs,Chairs 94,241.57,1,0.19,44.26
196,US-2022-100195,2019-01-23,2019-01-24,Standard Class,CG-10195,Customer 195,Corporate,United States,City 45,State 15,10195,South,FUR-FUR-1195,Furniture,Furnishings,Furnishings 95,4544.17,9,0.46,489.38
197,US-2019-100196,2019-05-08,2019-05-13,Standard Class,CG-10196,Customer 196,Home Office,United States,City 46,State 16,10196,South,FUR-TEC-1196,Technology,Phones,Phones 96,1493.45,9,0.08,278.98
198,US-2020-100197,2020-08-10,2020-08-14,Standard Class,CG-10197,Customer 197,Home Office,United States,City 47,State 17,10197,West,FUR-FUR-1197,Furniture,Furnishings,Furnishings 97,3392.42,10,0.33,618.58
199,US-2021-100198,2021-07-01,2021-07-05,Same Day,CG-10198,Customer 198,Home Office,United States,City 48,State 18,10198,East,FUR-FUR-1198,Furniture,Tables,Tables 98,3920.58,6,0.01,1050.42
200,US-2022-100199,2019-01-03,2019-01-12,First Class,CG-10199,Customer 199,Corporate,United States,City 49,State 19,10199,South,FUR-FUR-1199,Furniture,Bookcases,Bookcases 99,1979.67,1,0.04,282.5
201,US-2019-100200,2022-10-05,2022-10-15,Standard Class,CG-10200,Customer 200,Consumer,United States,City 0,State 0,10200,West,FUR-TEC-1200,Technology,Copiers,Copiers 0,106.4,7,0.46,9.78
202,US-2020-100201,2021-12-09,2021-12-12,Same Day,CG-10201,Customer 201,Home Office,United States,City 1,State 1,10201,East,FUR-FUR-1201,Furniture,Bookcases,Bookcases 1,4759.73,10,0.3,642.86
203,US-2021-100202,2020-05-30,2020-06-01,Second Class,CG-10202,Customer 202,Corporate,United States,City 2,State 2,10202,West,FUR-OFF-1202,Office Supplies,Binders,Binders 2,4849.31,2,0.44,372.1
204,US-2022-100203,2020-04-09,2020-04-10,Same Day,CG-10203,Customer 203,Consumer,United States,City 3,State 3,10203,West,FUR-TEC-1203,Technology,Accessories,Accessories 3,3988.25,3,0.25,798.51
205,US-2019-100204,2020-12-09,2020-12-13,Second Class,CG-10204,Customer 204,Consumer,United States,City 4,State 4,10204,West,FUR-OFF-1204,Office Supplies,Art,Art 4,4085.43,7,0.17,854.81
206,US-2020-100205,2022-04-07,2022-04-15,Same Day,CG-10205,Customer 205,Corporate,United States,City 5,State 5,10205,West,FUR-FUR-1205,Furniture,Chairs,Chairs 5,20.91,1,0.45,1.4
207,US-2021-100206,2019-05-06,2019-05-09,First Class,CG-10206,Customer 206,Consumer,United States,City 6,State 6,10206,Central,FUR-FUR-1206,Furniture,Chairs,Chairs 6,3102.01,1,0.2,717.7
208,US-2022-100207,2019-04-30,2019-05-08,Second Class,CG-10207,Customer 207,Home Office,United States,City 7,State 7,10207,South,FUR-OFF-1207,Office Supplies,Storage,Storage 7,1404.37,8,0.01,181.07
209,US-2019-100208,2020-08-31,2020-09-01,Standard Class,CG-10208,Customer 208,Consumer,United States,City 8,State 8,10208,Central,FUR-FUR-1208,Furniture,Tables,Tables 8,1440.12,6,0.41,136.57
210,US-2020-100209,2022-08-22,2022-08-24,First Class,CG-10209,Customer 209,Home Office,United States,City 9,State 9,10209,Central,FUR-TEC-1209,Technology,Machines,Machines 9,2887.07,9,0.14,310.55
211,US-2021-100210,2020-03-26,2020-04-05,Second Class,CG-10210,Customer 210,Consumer,United States,City 10,State 10,10210,Central,FUR-TEC-1210,Technology,Accessories,Accessories 10,4194.7,4,0.39,491.77
212,US-2022-100211,2020-09-18,2020-09-25,Same Day,CG-10211,Customer 211,Consumer,United States,City 11,State 11,10211,Central,FUR-TEC-1211,Technology,Accessories,Accessories 11,939.3,2,0.13,205.02
213,US-2019-100212,2021-02-16,2021-02-24,Standard Class,CG-10212,Customer 212,Home Office,United States,City 12,State 12,10212,East,FUR-OFF-1212,Office Supplies,Binders,Binders 12,4148.03,9,0.08,981.45
214,US-2020-100213,2020-07-15,2020-07-21,Same Day,CG-10213,Customer 213,Corporate,United States,City 13,State 13,10213,East,FUR-TEC-1213,Technology,Phones,Phones 13,3599.6,6,0.05,629.86
215,US-2021-100214,2020-06-19,2020-06-21,Standard Class,CG-10214,Customer 214,Consumer,United States,City 14,State 14,10214,South,FUR-OFF-1214,Office Supplies,Appliances,Appliances 14,4275.46,6,0.31,778.13
216,US-2022-100215,2019-02-25,2019-03-03,First Class,CG-10215,Customer 215,Consumer,United States,City 15,State 15,10215,East,FUR-OFF-1215,Office Supplies,Storage,Storage 15,1675.33,7,0.02,410.71
217,US-2019-100216,2022-10-25,2022-10-29,First Class,CG-10216,Customer 216,Corporate,United States,City 16,State 16,10216,East,FUR-OFF-1216,Office Supplies,Storage,Storage 16,4419.89,3,0.42,738.81
218,US-2020-100217,2020-12-24,2020-12-27,Standard Class,CG-10217,Customer 217,Consumer,United States,City 17,State 17,10217,East,FUR-FUR-1217,Furniture,Chairs,Chairs 17,1394.45,8,0.25,210.42
219,US-2021-100218,2021-11-02,2021-11-08,Second Class,CG-10218,Customer 218,Consumer,United States,City 18,State 18,10218,Central,FUR-TEC-1218,Technology,Phones,Phones 18,4075.58,8,0.05,547.32
220,US-2022-100219,2020-10-13,2020-10-18,First Class,CG-10219,Customer 219,Home Office,United States,City 19,State 19,10219,Central,FUR-FUR-1219,Furniture,Chairs,Chairs 19,1203.88,8,0.33,187.94
221,US-2019-100220,2020-12-20,2020-12-30,Standard Class,CG-10220,Customer 220,Consumer,United States,City 20,State 0,10220,South,FUR-TEC-1220,Technology,Accessories,Accessories 20,2921.34,1,0.35,410.67
222,US-2020-100221,2019-05-04,2019-05-09,Standard Class,CG-10221,Customer 221,Home Office,United States,City 21,State 1,10221,West,FUR-OFF-1221,Office Supplies,Binders,Binders 21,2729.65,3,0.24,595.79
223,US-2021-100222,2022-04-08,2022-04-12,Standard Class,CG-10222,Customer 222,Consumer,United States,City 22,State 2,10222,West,FUR-TEC-1222,Technology,Copiers,Copiers 22,3400.56,8,0.06,486.86
224,US-2022-100223,2020-02-16,2020-02-20,First Class,CG-10223,Customer 223,Consumer,United States,City 23,State 3,10223,Central,FUR-OFF-1223,Office Supplies,Art,Art 23,403.97,1,0.12,99.71
225,US-2019-100224,2021-05-19,2021-05-23,Second Class,CG-10224,Customer 224,Home Office,United States,City 24,State 4,10224,Central,FUR-FUR-1224,Furniture,Tables,Tables 24,335.75,1,0.27,66.21
226,US-2020-100225,2021-05-01,2021-05-03,Standard Class,CG-10225,Customer 225,Home Office,United States,City 25,State 5,10225,Central,FUR-OFF-1225,Office Supplies,Appliances,Appliances 25,4449.86,9,0.27,490.35
227,US-2021-100226,2021-09-09,2021-09-17,Same Day,CG-10226,Customer 226,Consumer,United States,City 26,State 6,10226,West,FUR-FUR-1226,Furniture,Furnishings,Furnishings 26,3829.48,3,0.31,655.0
228,US-2022-100227,2019-06-11,2019-06-13,Standard Class,CG-10227,Customer 227,Home Office,United States,City 27,State 7,10227,South,FUR-OFF-1227,Office Supplies,Storage,Storage 27,3018.16,7,0.28,458.18
229,US-2019-100228,2022-04-20,2022-04-22,Second Class,CG-10228,Customer 228,Corporate,United States,City 28,State 8,10228,Central,FUR-OFF-1228,Office Supplies,Binders,Binders 28,1104.2,1,0.08,129.66
230,US-2020-100229,2020-09-24,2020-10-01,Second Class,CG-10229,Customer 229,Consumer,United States,City 29,State 9,10229,South,FUR-TEC-1229,Technology,Phones,Phones 29,940.02,5,0.41,121.61
231,US-2021-100230,2021-07-20,2021-07-29,First Class,CG-10230,Customer 230,Corporate,United States,City 30,State 10,10230,West,FUR-FUR-1230,Furniture,Chairs,Chairs 30,32.93,6,0.15,4.15
